hr5149-111	Bonner, Jo	0
hr515-111	Gordon, Bart	0
hr5150-111	Childers, Travis	0
hr5151-111	Flake, Jeff	0
hr5152-111	Gingrey, Phil	0
hr5153-111	Herseth Sandlin, Stephanie	0
hr5154-111	Himes, James A.	0
hr5155-111	Jones, Walter B., Jr.	0
hr5156-111	Matsui, Doris O.	0
hr5157-111	Owens, William L.	0
hr5158-111	Wilson, Charles A.	0
hr5159-111	Miller, Brad	0
hr516-111	Hare, Phil	0
hr5160-111	Rangel, Charles B.	1
hr5161-111	Reyes, Silvestre	0
hr5162-111	Childers, Travis	0
hr5163-111	Altmire, Jason	0
hr5164-111	Altmire, Jason	0
hr5165-111	Castle, Michael N.	0
hr5166-111	Dent, Charles W.	0
hr5167-111	Ellison, Keith	0
hr5168-111	Ellsworth, Brad	0
hr5169-111	Green, Gene	0
hr517-111	Israel, Steve	0
hr5170-111	Holt, Rush	0
hr5171-111	Miller, Gary G.	0
hr5172-111	Sarbanes, John P.	0
hr5173-111	Tiahrt, Todd	0
hr5174-111	Tonko, Paul	0
hr5175-111	Van Hollen, Chris	0
hr5176-111	Hoekstra, Peter	0
hr5177-111	Rehberg, Denny	0
hr5178-111	Doggett, Lloyd	0
hr5179-111	Dahlkemper, Kathleen A.	0
hr518-111	Israel, Steve	0
hr5180-111	Shea-Porter, Carol	0
hr5181-111	Arcuri, Michael A.	0
hr5182-111	Berry, Marion	0
hr5183-111	Bright, Bobby	0
hr5184-111	Davis, Danny K.	0
hr5185-111	DeFazio, Peter A.	0
hr5186-111	Dent, Charles W.	0
hr5187-111	Hastings, Alcee L.	0
hr5188-111	Hinchey, Maurice D.	0
hr5189-111	Hinchey, Maurice D.	0
hr519-111	Israel, Steve	0
hr5190-111	Hoyer, Steny H.	0
hr5191-111	Lowey, Nita M.	0
hr5192-111	Lummis, Cynthia M.	0
hr5193-111	Maloney, Carolyn B.	0
hr5194-111	"McKeon, Howard P. ""Buck"""	0
hr5195-111	Smith, Christopher H.	0
hr5196-111	Welch, Peter	0
hr5197-111	Tsongas, Niki	0
hr5198-111	Paulsen, Erik	0
hr5199-111	Welch, Peter	0
hr52-111	Kirk, Mark Steven	0
hr520-111	Israel, Steve	0
hr5200-111	Van Hollen, Chris	0
hr5201-111	Harman, Jane	0
hr5202-111	Chu, Judy	0
hr5203-111	Cole, Tom	0
hr5204-111	Conyers, John, Jr.	0
hr5205-111	Simpson, Michael K.	0
hr5206-111	Teague, Harry	0
hr5207-111	Boustany, Charles W., Jr.	0
hr5208-111	Bilirakis, Gus M.	0
hr5209-111	Kind, Ron	0
hr521-111	King, Peter T.	0
hr5210-111	Markey, Edward J.	0
hr5211-111	McCarthy, Carolyn	0
hr5212-111	Kirkpatrick, Ann	0
hr5213-111	Garamendi, John	0
hr5214-111	Holt, Rush	0
hr5215-111	Akin, W. Todd	0
hr5216-111	Akin, W. Todd	0
hr5217-111	Heller, Dean	0
hr5218-111	Polis, Jared	0
hr5219-111	Heller, Dean	0
hr522-111	King, Peter T.	0
hr5220-111	Hoyer, Steny H.	0
hr5221-111	Lowey, Nita M.	0
hr5222-111	Meek, Kendrick B.	0
hr5223-111	Salazar, John T.	0
hr5224-111	Tsongas, Niki	0
hr5225-111	Tsongas, Niki	0
hr5226-111	Wilson, Charles A.	0
hr5227-111	Young, Don	0
hr5228-111	Holt, Rush	0
hr5229-111	Holt, Rush	0
hr523-111	King, Peter T.	0
hr5230-111	Heinrich, Martin	0
hr5231-111	Smith, Lamar	0
hr5232-111	Kratovil, Frank,  Jr.	0
hr5233-111	Shea-Porter, Carol	0
hr5234-111	Weiner, Anthony D.	0
hr5235-111	Welch, Peter	0
hr5236-111	Cohen, Steve	0
hr5237-111	Altmire, Jason	0
hr5238-111	Bishop, Rob	0
hr5239-111	Boswell, Leonard L.	0
hr524-111	Lewis, John	0
hr5240-111	Brown, Corrine	0
hr5241-111	Capps, Lois	0
hr5242-111	Courtney, Joe	0
hr5243-111	Cuellar, Henry	0
hr5244-111	Davis, Danny K.	0
hr5245-111	Holden, Tim	0
hr5246-111	Kennedy, Patrick J.	0
hr5247-111	Langevin, James R.	0
hr5248-111	Pallone, Frank, Jr.	0
hr5249-111	Perlmutter, Ed	0
hr525-111	Lewis, John	0
hr5250-111	Sablan, Gregorio Kilili Camacho	0
hr5251-111	Schmidt, Jean	0
hr5252-111	Spratt, John M., Jr.	0
hr5253-111	Tiahrt, Todd	0
hr5254-111	Davis, Danny K.	0
hr5255-111	Frank, Barney	0
hr5256-111	Kirkpatrick, Ann	0
hr5257-111	Stearns, Cliff	0
hr5258-111	Cassidy, Bill	0
hr5259-111	Pingree, Chellie	0
hr526-111	Marshall, Jim	0
hr5260-111	Schwartz, Allyson Y.	0
hr5261-111	McCotter, Thaddeus G.	0
hr5262-111	Garamendi, John	0
hr5263-111	Yarmuth, John A.	0
hr5264-111	Conyers, John, Jr.	0
hr5265-111	Boswell, Leonard L.	0
hr5266-111	Brown, Corrine	0
hr5267-111	"Cao, Anh ""Joseph"""	0
hr5268-111	Capps, Lois	0
hr5269-111	Clay, Wm. Lacy	0
hr527-111	Matsui, Doris O.	0
hr5270-111	Hare, Phil	0
hr5271-111	Johnson, Eddie Bernice	0
hr5272-111	Kaptur, Marcy	0
hr5273-111	Langevin, James R.	0
hr5274-111	Roskam, Peter J.	0
hr5275-111	Sestak, Joe	0
hr5276-111	Smith, Christopher H.	0
hr5277-111	Wilson, Charles A.	0
hr5278-111	Foster, Bill	1
hr5279-111	Green, Gene	0
hr528-111	McHugh, John M.	0
hr5280-111	Giffords, Gabrielle	0
hr5281-111	"Johnson, Henry C. ""Hank,"" Jr."	0
hr5282-111	Barrow, John	0
hr5283-111	Fortenberry, Jeff	1
hr5284-111	Bordallo, Madeleine Z.	0
hr5285-111	Biggert, Judy	0
hr5286-111	Boswell, Leonard L.	0
hr5287-111	Brown, Corrine	0
hr5288-111	Costa, Jim	0
hr5289-111	Eshoo, Anna G.	0
hr529-111	Meek, Kendrick B.	0
hr5290-111	Giffords, Gabrielle	0
hr5291-111	Murphy, Scott	0
hr5292-111	Pingree, Chellie	0
hr5293-111	Sanchez, Linda T.	0
hr5294-111	Rehberg, Denny	0
hr5295-111	Sullivan, John	0
hr5296-111	McNerney, Jerry	0
hr5297-111	Frank, Barney	1
hr5298-111	Tiahrt, Todd	0
hr5299-111	Pence, Mike	0
hr53-111	Kirk, Mark Steven	0
hr530-111	Miller, Gary G.	0
hr5300-111	"Scott, Robert C. ""Bobby"""	0
hr5301-111	LoBiondo, Frank A.	0
hr5302-111	Peters, Gary C.	0
hr5303-111	Bishop, Timothy H.	0
hr5304-111	Cohen, Steve	0
hr5305-111	Duncan, John J., Jr.	0
hr5306-111	Emerson, Jo Ann	0
hr5307-111	Giffords, Gabrielle	0
hr5308-111	Lee, Barbara	0
hr5309-111	Maloney, Carolyn B.	0
hr531-111	Myrick, Sue Wilkins	0
hr5310-111	Pallone, Frank, Jr.	0
hr5311-111	Pascrell, Bill, Jr.	0
hr5312-111	Schauer, Mark H.	0
hr5313-111	Schock, Aaron	0
hr5314-111	Smith, Adrian	0
hr5315-111	Welch, Peter	0
hr5316-111	Young, Don	0
hr5317-111	Young, Don	0
hr5318-111	Gingrey, Phil	0
hr5319-111	Johnson, Sam	0
hr532-111	Neugebauer, Randy	0
hr5320-111	Waxman, Henry A.	0
hr5321-111	"Johnson, Henry C. ""Hank,"" Jr."	0
hr5322-111	Conyers, John, Jr.	0
hr5323-111	Smith, Lamar	0
hr5324-111	Davis, Susan A.	0
hr5325-111	Gordon, Bart	0
hr5326-111	Conaway, K. Michael	0
hr5327-111	Nye, Glenn C.	0
hr5328-111	Doggett, Lloyd	0
hr5329-111	Green, Gene	0
hr533-111	Neugebauer, Randy	0
hr5330-111	"Johnson, Henry C. ""Hank,"" Jr."	1
hr5331-111	Kennedy, Patrick J.	0
hr5332-111	Kilroy, Mary Jo	0
hr5333-111	Latta, Robert E.	0
hr5334-111	Lujan, Ben Ray	0
hr5335-111	Marshall, Jim	0
hr5336-111	McCarthy, Carolyn	0
hr5337-111	Peters, Gary C.	0
hr5338-111	Turner, Michael R.	0
hr5339-111	Chaffetz, Jason	0
hr534-111	Neugebauer, Randy	0
hr5340-111	Garrett, Scott	0
hr5341-111	Dingell, John D.	1
hr5342-111	Bishop, Rob	0
hr5343-111	Herseth Sandlin, Stephanie	0
hr5344-111	Kratovil, Frank,  Jr.	0
hr5345-111	Speier, Jackie	0
hr5346-111	Thompson, Bennie G.	0
hr5347-111	Slaughter, Louise McIntosh	0
hr5348-111	Lummis, Cynthia M.	0
hr5349-111	Delahunt, Bill	0
hr535-111	Neugebauer, Randy	0
hr5350-111	Ros-Lehtinen, Ileana	0
hr5351-111	Ros-Lehtinen, Ileana	0
hr5352-111	Young, Don	0
hr5353-111	Grayson, Alan	0
hr5354-111	Engel, Eliot L.	0
hr5355-111	Grijalva, Raul M.	0
hr5356-111	Blunt, Roy	0
hr5357-111	Mitchell, Harry E.	0
hr5358-111	Castor, Kathy	0
hr5359-111	Hastings, Alcee L.	0
hr536-111	Pascrell, Bill, Jr.	0
hr5360-111	Herseth Sandlin, Stephanie	0
hr5361-111	Maloney, Carolyn B.	0
hr5362-111	Salazar, John T.	0
hr5363-111	Schrader, Kurt	0
hr5364-111	Stupak, Bart	0
hr5365-111	Tiahrt, Todd	0
hr5366-111	Welch, Peter	0
hr5367-111	Norton, Eleanor Holmes	0
hr5368-111	Lynch, Stephen F.	0
hr5369-111	Donnelly, Joe	0
hr537-111	Pascrell, Bill, Jr.	0
hr5370-111	Heller, Dean	0
hr5371-111	Luetkemeyer, Blaine	0
hr5372-111	Meek, Kendrick B.	0
hr5373-111	Waxman, Henry A.	0
hr5374-111	Granger, Kay	0
hr5375-111	Owens, William L.	0
hr5376-111	Andrews, Robert E.	0
hr5377-111	Sessions, Pete	0
hr5378-111	McGovern, James P.	0
hr5379-111	Young, Don	0
hr538-111	Pascrell, Bill, Jr.	0
hr5380-111	Hirono, Mazie K.	0
hr5381-111	Waxman, Henry A.	0
hr5382-111	Bachmann, Michele	0
hr5383-111	Baird, Brian	0
hr5384-111	Capuano, Michael E.	0
hr5385-111	Carney, Christopher P.	0
hr5386-111	Crowley, Joseph	0
hr5387-111	Gutierrez, Luis V.	0
hr5388-111	Heinrich, Martin	0
hr5389-111	Heinrich, Martin	0
hr539-111	Paul, Ron	0
hr5390-111	Kucinich, Dennis J.	1
hr5391-111	Hensarling, Jeb	0
hr5392-111	Kennedy, Patrick J.	0
hr5393-111	Kissell, Larry	0
hr5394-111	Meeks, Gregory W.	0
hr5395-111	Mica, John L.	1
hr5396-111	Pascrell, Bill, Jr.	0
hr5397-111	Pascrell, Bill, Jr.	0
hr5398-111	Paul, Ron	0
hr5399-111	Sablan, Gregorio Kilili Camacho	0
hr54-111	Kirk, Mark Steven	0
hr540-111	Platts, Todd Russell	0
hr5400-111	Walz, Timothy J.	0
hr5401-111	Waxman, Henry A.	0
hr5402-111	Young, Don	0
hr5403-111	Young, Don	0
hr5404-111	Young, Don	0
hr5405-111	Radanovich, George	0
hr5406-111	Smith, Adam	0
hr5407-111	Smith, Adam	0
hr5408-111	Goodlatte, Bob	0
hr5409-111	Miller, Brad	0
hr541-111	Platts, Todd Russell	0
hr5410-111	Lipinski, Daniel	0
hr5411-111	Kosmas, Suzanne M.	0
hr5412-111	Bean, Melissa L.	0
hr5413-111	Baca, Joe	0
hr5414-111	Brown, Henry E., Jr.	0
hr5415-111	Heinrich, Martin	0
hr5416-111	Heller, Dean	0
hr5417-111	Johnson, Eddie Bernice	0
hr5418-111	McMahon, Michael E.	0
hr5419-111	Nadler, Jerrold	0
hr542-111	Putnam, Adam H.	0
hr5420-111	Perlmutter, Ed	0
hr5421-111	Broun, Paul C.	0
hr5422-111	Ruppersberger, C. A. Dutch	0
hr5423-111	Foster, Bill	0
hr5424-111	Herger, Wally	0
hr5425-111	Fleming, John	0
hr5426-111	Miller, Candice S.	0
hr5427-111	Hastings, Doc	0
hr5428-111	Filner, Bob	0
hr5429-111	Harman, Jane	0
hr543-111	Royce, Edward R.	0
hr5430-111	McCarthy, Carolyn	0
hr5431-111	McCarthy, Carolyn	0
hr5432-111	McCarthy, Carolyn	0
hr5433-111	Hastings, Doc	0
hr5434-111	Farr, Sam	0
hr5435-111	Braley, Bruce L.	0
hr5436-111	Buchanan, Vern	0
hr5437-111	Crowley, Joseph	0
hr5438-111	Donnelly, Joe	0
hr5439-111	Flake, Jeff	0
hr544-111	Royce, Edward R.	0
hr5440-111	Kennedy, Patrick J.	0
hr5441-111	Maloney, Carolyn B.	0
hr5442-111	Markey, Edward J.	0
hr5443-111	Nye, Glenn C.	0
hr5444-111	Paul, Ron	0
hr5445-111	Perlmutter, Ed	0
hr5446-111	Posey, Bill	0
hr5447-111	Ross, Mike	0
hr5448-111	Spratt, John M., Jr.	0
hr5449-111	Sutton, Betty	0
hr545-111	Simpson, Michael K.	0
hr5450-111	Watson, Diane E.	1
hr5451-111	Young, Don	0
hr5452-111	Young, Don	0
hr5453-111	Heller, Dean	0
hr5454-111	Spratt, John M., Jr.	0
hr5455-111	Schock, Aaron	0
hr5456-111	McCollum, Betty	0
hr5457-111	Castor, Kathy	0
hr5458-111	Adler, John H.	0
hr5459-111	Capps, Lois	0
hr546-111	Thompson, Mike	0
hr5460-111	Chu, Judy	0
hr5461-111	Davis, Danny K.	0
hr5462-111	DeLauro, Rosa L.	0
hr5463-111	Fortenberry, Jeff	0
hr5464-111	Giffords, Gabrielle	0
hr5465-111	Heller, Dean	0
hr5466-111	Kennedy, Patrick J.	0
hr5467-111	McCarthy, Carolyn	0
hr5468-111	"McKeon, Howard P. ""Buck"""	0
hr5469-111	McMorris Rodgers, Cathy	0
hr547-111	Ros-Lehtinen, Ileana	0
hr5470-111	Pallone, Frank, Jr.	1
hr5471-111	Pingree, Chellie	0
hr5472-111	Richardson, Laura	0
hr5473-111	Sanchez, Linda T.	0
hr5474-111	Schauer, Mark H.	0
hr5475-111	Thompson, Mike	0
hr5476-111	Welch, Peter	0
hr5477-111	Yarmuth, John A.	0
hr5478-111	Blumenauer, Earl	0
hr5479-111	Rahall, Nick J., II	0
hr548-111	Miller, Gary G.	0
hr5480-111	Polis, Jared	0
hr5481-111	Capps, Lois	0
hr5482-111	Jones, Walter B., Jr.	0
hr5483-111	Lowey, Nita M.	0
hr5484-111	Teague, Harry	0
hr5485-111	Tonko, Paul	0
hr5486-111	Levin, Sander M.	0
hr5487-111	Napolitano, Grace F.	0
hr5488-111	Baca, Joe	0
hr5489-111	Bright, Bobby	0
hr549-111	King, Peter T.	0
hr5490-111	Brown-Waite, Ginny	0
hr5491-111	Carney, Christopher P.	0
hr5492-111	Cohen, Steve	0
hr5493-111	Norton, Eleanor Holmes	0
hr5494-111	Norton, Eleanor Holmes	0
hr5495-111	Payne, Donald M.	0
hr5496-111	Wilson, Charles A.	0
hr5497-111	Wilson, Charles A.	0
hr5498-111	Pascrell, Bill, Jr.	0
hr5499-111	Mica, John L.	0
hr55-111	Kirk, Mark Steven	0
hr550-111	Manzullo, Donald A.	0
hr5500-111	Doyle, Michael F.	0
hr5501-111	King, Peter T.	0
hr5502-111	Maffei, Daniel B.	1
hr5503-111	Conyers, John, Jr.	0
hr5504-111	Miller, George	0
hr5505-111	Burgess, Michael C.	0
hr5506-111	Connolly, Gerald E.	0
hr5507-111	Heller, Dean	0
hr5508-111	Heller, Dean	0
hr5509-111	Holden, Tim	0
hr551-111	Giffords, Gabrielle	0
hr5510-111	Kaptur, Marcy	0
hr5511-111	Marshall, Jim	0
hr5512-111	Perriello, Thomas S.P.	0
hr5513-111	Pingree, Chellie	0
hr5514-111	Posey, Bill	0
hr5515-111	Sensenbrenner, F. James, Jr.	0
hr5516-111	Stearns, Cliff	0
hr5517-111	Stearns, Cliff	0
hr5518-111	Titus, Dina	0
hr5519-111	Cassidy, Bill	0
hr552-111	Giffords, Gabrielle	0
hr5520-111	Kagen, Steve	0
hr5521-111	Castle, Michael N.	0
hr5522-111	Moran, James P.	0
hr5523-111	Rehberg, Denny	0
hr5524-111	Akin, W. Todd	0
hr5525-111	Olson, Pete	0
hr5526-111	DeFazio, Peter A.	0
hr5527-111	Capps, Lois	0
hr5528-111	Carney, Christopher P.	0
hr5529-111	Carter, John R.	0
hr553-111	Harman, Jane	1
hr5530-111	Faleomavaega, Eni F. H.	0
hr5531-111	Herger, Wally	0
hr5532-111	Lofgren, Zoe	0
hr5533-111	McCollum, Betty	0
hr5534-111	Meeks, Gregory W.	0
hr5535-111	Chaffetz, Jason	0
hr5536-111	Flake, Jeff	0
hr5537-111	Wu, David	0
hr5538-111	Lamborn, Doug	0
hr5539-111	Chaffetz, Jason	0
hr554-111	Gordon, Bart	0
hr5540-111	Blackburn, Marsha	0
hr5541-111	Blackburn, Marsha	0
hr5542-111	Blackburn, Marsha	0
hr5543-111	Filner, Bob	0
hr5544-111	Norton, Eleanor Holmes	0
hr5545-111	Norton, Eleanor Holmes	0
hr5546-111	Roskam, Peter J.	0
hr5547-111	Royce, Edward R.	0
hr5548-111	Harman, Jane	0
hr5549-111	Donnelly, Joe	0
hr555-111	Kucinich, Dennis J.	0
hr5550-111	Kirkpatrick, Ann	0
hr5551-111	Kosmas, Suzanne M.	0
hr5552-111	Kind, Ron	1
hr5553-111	"Cao, Anh ""Joseph"""	0
hr5554-111	Castle, Michael N.	0
hr5555-111	Foxx, Virginia	0
hr5556-111	DeLauro, Rosa L.	0
hr5557-111	Giffords, Gabrielle	0
hr5558-111	Giffords, Gabrielle	0
hr5559-111	Hinchey, Maurice D.	0
hr556-111	Farr, Sam	0
hr5560-111	Moore, Dennis	0
hr5561-111	Slaughter, Louise McIntosh	0
hr5562-111	Richardson, Laura	0
hr5563-111	Titus, Dina	0
hr5564-111	McMahon, Michael E.	0
hr5565-111	Neugebauer, Randy	0
hr5566-111	Gallegly, Elton	1
hr5567-111	Wu, David	0
hr5568-111	Nye, Glenn C.	0
hr5569-111	Waters, Maxine	1
hr557-111	Ros-Lehtinen, Ileana	0
hr5570-111	Upton, Fred	0
hr5571-111	Owens, William L.	0
hr5572-111	Buchanan, Vern	0
hr5573-111	Carney, Christopher P.	0
hr5574-111	Petri, Thomas E.	0
hr5575-111	Maloney, Carolyn B.	0
hr5576-111	Reichert, David G.	0
hr5577-111	Kucinich, Dennis J.	0
hr5578-111	Kucinich, Dennis J.	0
hr5579-111	Kucinich, Dennis J.	0
hr558-111	Roybal-Allard, Lucille	0
hr5580-111	Nunes, Devin	0
hr5581-111	Kind, Ron	0
hr5582-111	Sullivan, John	0
hr5583-111	Shea-Porter, Carol	0
hr5584-111	Carter, John R.	0
hr5585-111	Carter, John R.	0
hr5586-111	Payne, Donald M.	0
hr5587-111	Rohrabacher, Dana	0
hr5588-111	Schrader, Kurt	0
hr5589-111	Watson, Diane E.	0
hr559-111	Clarke, Yvette D.	0
hr5590-111	King, Peter T.	0
hr5591-111	McMorris Rodgers, Cathy	1
hr5592-111	Rehberg, Denny	0
hr5593-111	Sutton, Betty	0
hr5594-111	Barrow, John	0
hr5595-111	Ellison, Keith	0
hr5596-111	Lofgren, Zoe	0
hr5597-111	Matsui, Doris O.	0
hr5598-111	Melancon, Charlie	0
hr5599-111	Murphy, Scott	0
hr56-111	Kirk, Mark Steven	0
hr560-111	Brady, Kevin	0
hr5600-111	Pomeroy, Earl	0
hr5601-111	Putnam, Adam H.	0
hr5602-111	Putnam, Adam H.	0
hr5603-111	Sablan, Gregorio Kilili Camacho	0
hr5604-111	Perriello, Thomas S.P.	0
hr5605-111	Critz, Mark S.	1
hr5606-111	Critz, Mark S.	1
hr5607-111	Markey, Edward J.	0
hr5608-111	Markey, Edward J.	0
hr5609-111	Hall, John J.	0
hr561-111	Markey, Betsy	0
hr5610-111	Miller, George	1
hr5611-111	Levin, Sander M.	1
hr5612-111	Blumenauer, Earl	0
hr5613-111	Cohen, Steve	0
hr5614-111	Aderholt, Robert B.	0
hr5615-111	Bilbray, Brian P.	0
hr5616-111	Clay, Wm. Lacy	0
hr5617-111	McDermott, Jim	0
hr5618-111	McDermott, Jim	0
hr5619-111	Owens, William L.	0
hr562-111	Abercrombie, Neil	0
hr5620-111	Ros-Lehtinen, Ileana	0
hr5621-111	Sanchez, Linda T.	0
hr5622-111	McNerney, Jerry	0
hr5623-111	Dahlkemper, Kathleen A.	1
hr5624-111	Lummis, Cynthia M.	0
hr5625-111	Camp, Dave	0
hr5626-111	Waxman, Henry A.	0
hr5627-111	Rahall, Nick J., II	0
hr5628-111	McCarthy, Carolyn	0
hr5629-111	Oberstar, James L.	0
hr563-111	Biggert, Judy	0
hr5630-111	Boozman, John	0
hr5631-111	Hastings, Alcee L.	0
hr5632-111	Herseth Sandlin, Stephanie	0
hr5633-111	Herseth Sandlin, Stephanie	0
hr5634-111	Inslee, Jay	0
hr5635-111	Maffei, Daniel B.	0
hr5636-111	Matsui, Doris O.	0
hr5637-111	Murphy, Christopher S.	0
hr5638-111	Sestak, Joe	0
hr5639-111	Stearns, Cliff	0
hr564-111	Blumenauer, Earl	0
hr5640-111	Weiner, Anthony D.	0
hr5641-111	Buyer, Steve	0
hr5642-111	Filner, Bob	0
hr5643-111	DeFazio, Peter A.	0
hr5644-111	Blumenauer, Earl	0
hr5645-111	Nunes, Devin	0
hr5646-111	Cohen, Steve	0
hr5647-111	Heller, Dean	0
hr5648-111	Bilirakis, Gus M.	0
hr5649-111	Boucher, Rick	0
hr565-111	Brown, Henry E., Jr.	0
hr5650-111	Brady, Kevin	0
hr5651-111	Herseth Sandlin, Stephanie	1
hr5652-111	Maloney, Carolyn B.	0
hr5653-111	McClintock, Tom	0
hr5654-111	McDermott, Jim	0
hr5655-111	Meek, Kendrick B.	1
hr5656-111	Moore, Gwen	0
hr5657-111	Quigley, Mike	0
hr5658-111	Shadegg, John B.	0
hr5659-111	Pingree, Chellie	0
hr566-111	Buchanan, Vern	0
hr5660-111	Delahunt, Bill	0
hr5661-111	Polis, Jared	0
hr5662-111	Sanchez, Loretta	0
hr5663-111	Miller, George	0
hr5664-111	Ellsworth, Brad	0
hr5665-111	Franks, Trent	0
hr5666-111	Grayson, Alan	0
hr5667-111	Boren, Dan	0
hr5668-111	Jones, Walter B., Jr.	0
hr5669-111	Latham, Tom	0
hr567-111	Calvert, Ken	0
hr5670-111	Adler, John H.	0
hr5671-111	Sanchez, Linda T.	0
hr5672-111	Broun, Paul C.	0
hr5673-111	Broun, Paul C.	0
hr5674-111	Costa, Jim	0
hr5675-111	Franks, Trent	0
hr5676-111	Jackson Lee, Sheila	0
hr5677-111	Young, C. W. Bill	0
hr5678-111	Carnahan, Russ	0
hr5679-111	Schock, Aaron	0
hr568-111	Costello, Jerry F.	0
hr5680-111	Boozman, John	0
hr5681-111	Brady, Robert A.	0
hr5682-111	Brady, Robert A.	1
hr5683-111	Brady, Robert A.	0
hr5684-111	"Cao, Anh ""Joseph"""	0
hr5685-111	Cohen, Steve	0
hr5686-111	Connolly, Gerald E.	0
hr5687-111	Cuellar, Henry	0
hr5688-111	Davis, Danny K.	0
hr5689-111	Giffords, Gabrielle	0
hr569-111	Davis, Susan A.	0
hr5690-111	Gingrey, Phil	0
hr5691-111	Hoekstra, Peter	0
hr5692-111	Inslee, Jay	0
hr5693-111	Lee, Barbara	0
hr5694-111	Lofgren, Zoe	0
hr5695-111	Lowey, Nita M.	0
hr5696-111	Markey, Edward J.	0
hr5697-111	Markey, Edward J.	0
hr5698-111	Melancon, Charlie	0
hr5699-111	Miller, Jeff	0
hr57-111	Kirk, Mark Steven	0
hr570-111	DeGette, Diana	0
hr5700-111	Moran, Jerry	0
hr5701-111	Nadler, Jerrold	0
hr5702-111	Norton, Eleanor Holmes	0
hr5703-111	Norton, Eleanor Holmes	0
hr5704-111	Platts, Todd Russell	0
hr5705-111	Ryan, Tim	0
hr5706-111	Salazar, John T.	1
hr5707-111	Space, Zachary T.	0
hr5708-111	Towns, Edolphus	0
hr5709-111	Tsongas, Niki	0
hr571-111	Delahunt, Bill	0
hr5710-111	Whitfield, Ed	0
hr5711-111	Faleomavaega, Eni F. H.	0
hr5712-111	Levin, Sander M.	1
hr5713-111	Wittman, Robert J.	0
hr5714-111	Doggett, Lloyd	0
hr5715-111	Larson, John B.	0
hr5716-111	Gordon, Bart	0
hr5717-111	Becerra, Xavier	0
hr5718-111	Ackerman, Gary L.	0
hr5719-111	Cardoza, Dennis A.	0
hr572-111	Ellsworth, Brad	0
hr5720-111	Djou, Charles K.	0
hr5721-111	Djou, Charles K.	0
hr5722-111	Driehaus, Steve	0
hr5723-111	McCarthy, Carolyn	0
hr5724-111	Norton, Eleanor Holmes	0
hr5725-111	Posey, Bill	0
hr5726-111	Quigley, Mike	0
hr5727-111	Shuster, Bill	0
hr5728-111	Thompson, Bennie G.	0
hr5729-111	Thornberry, Mac	0
hr573-111	Emerson, Jo Ann	0
hr5730-111	Markey, Betsy	0
hr5731-111	Kirkpatrick, Ann	0
hr5732-111	Kilroy, Mary Jo	0
hr5733-111	Braley, Bruce L.	0
hr5734-111	Donnelly, Joe	0
hr5735-111	Heller, Dean	0
hr5736-111	McCarthy, Carolyn	0
hr5737-111	Moore, Gwen	0
hr5738-111	Rahall, Nick J., II	0
hr5739-111	Rooney, Thomas J.	0
hr574-111	Engel, Eliot L.	0
hr5740-111	Towns, Edolphus	0
hr5741-111	Rangel, Charles B.	0
hr5742-111	Holt, Rush	0
hr5743-111	Speier, Jackie	0
hr5744-111	Yarmuth, John A.	0
hr5745-111	Lewis, Jerry	0
hr5746-111	Lynch, Stephen F.	0
hr5747-111	Rush, Bobby L.	0
hr5748-111	Conyers, John, Jr.	0
hr5749-111	Miller, George	0
hr575-111	Gerlach, Jim	0
hr5750-111	Jackson Lee, Sheila	0
hr5751-111	Kilroy, Mary Jo	0
hr5752-111	Quigley, Mike	0
hr5753-111	Carson, Andre	0
hr5754-111	Cohen, Steve	0
hr5755-111	Courtney, Joe	0
hr5756-111	Doyle, Michael F.	0
hr5757-111	Fortenberry, Jeff	0
hr5758-111	Frank, Barney	1
hr5759-111	Heinrich, Martin	0
hr576-111	Giffords, Gabrielle	0
hr5760-111	Melancon, Charlie	0
hr5761-111	Melancon, Charlie	0
hr5762-111	Norton, Eleanor Holmes	0
hr5763-111	Polis, Jared	0
hr5764-111	Sanchez, Linda T.	0
hr5765-111	Sanchez, Linda T.	0
hr5766-111	Thompson, Mike	0
hr5767-111	Van Hollen, Chris	0
hr5768-111	Welch, Peter	0
hr5769-111	Mitchell, Harry E.	0
hr577-111	Green, Gene	0
hr5770-111	Young, Don	0
hr5771-111	Pascrell, Bill, Jr.	0
hr5772-111	Olson, Pete	0
hr5773-111	Cummings, Elijah E.	1
hr5774-111	Moran, Jerry	0
hr5775-111	Sestak, Joe	0
hr5776-111	Welch, Peter	0
hr5777-111	Rush, Bobby L.	0
hr5778-111	Ross, Mike	0
hr5779-111	Himes, James A.	0
hr578-111	Hastings, Alcee L.	0
hr5780-111	Peters, Gary C.	0
hr5781-111	Gordon, Bart	0
hr5782-111	Adler, John H.	0
hr5783-111	Stark, Fortney Pete	0
hr5784-111	Welch, Peter	0
hr5785-111	Shea-Porter, Carol	0
hr5786-111	Schakowsky, Janice D.	0
hr5787-111	Melancon, Charlie	0
hr5788-111	Capito, Shelley Moore	0
hr5789-111	Carnahan, Russ	0
hr579-111	Holt, Rush	0
hr5790-111	Olson, Pete	0
hr5791-111	Garamendi, John	0
hr5792-111	Garamendi, John	0
hr5793-111	Garamendi, John	0
hr5794-111	Baca, Joe	0
hr5795-111	Blumenauer, Earl	0
hr5796-111	Burton, Dan	0
hr5797-111	Larsen, Rick	0
